"Store","year","month","month_name","split","trading_days","actual_monthly_sales","forecast_monthly_sales","avg_daily_actual","avg_daily_forecast","monthly_error","monthly_ape","upper_95_monthly","lower_95_monthly","excellent_days","poor_days"
411,2013,7,"Jul","train","27","251773","242668","9325","8988","9105","3.62","353152","132184","6","7"
411,2013,8,"Aug","train","27","235172","234545","8710","8687","627","0.27","345029","124061","8","4"
411,2013,9,"Sep","train","25","209066","217740","8363","8710","-8674","4.15","320040","115440","4","6"
411,2013,10,"Oct","train","26","211995","222024","8154","8539","-10029","4.73","328416","115632","10","6"
411,2013,11,"Nov","train","26","224383","232834","8630","8955","-8451","3.77","339226","126442","13","3"
411,2013,12,"Dec","train","24","262181","239892","10924","9996","22289","8.50","338100","141684","3","8"
411,2014,1,"Jan","train","26","219277","226416","8434","8708","-7139","3.26","332808","120024","13","7"
411,2014,2,"Feb","train","24","206485","212357","8604","8848","-5872","2.84","310565","114149","10","4"
411,2014,3,"Mar","train","26","225575","238864","8676","9187","-13289","5.89","345256","132472","11","4"
411,2014,4,"Apr","train","24","228786","216518","9533","9022","12268","5.36","314726","118310","3","6"
411,2014,5,"May","train","25","229232","232535","9169","9301","-3303","1.44","334835","130235","13","5"
411,2014,6,"Jun","train","23","227700","212931","9900","9258","14769","6.49","307047","118815","4","4"
411,2014,7,"Jul","train","27","247041","249207","9150","9230","-2166","0.88","359691","138723","9","5"
411,2014,8,"Aug","train","26","225913","234563","8689","9022","-8650","3.83","340955","128171","10","4"
411,2014,9,"Sep","train","26","230098","233980","8850","8999","-3882","1.69","340372","127588","9","7"
411,2014,10,"Oct","train","26","230313","230546","8858","8867","-233","0.10","336938","124154","10","6"
411,2014,11,"Nov","train","25","243618","231545","9745","9262","12073","4.96","333845","129245","11","2"
411,2014,12,"Dec","train","25","277072","256080","11083","10243","20992","7.58","358380","153780","3","8"
411,2015,1,"Jan","test","26","240042","235006","9232","9039","5036","2.10","341398","128614","10","3"
411,2015,2,"Feb","test","24","212094","219999","8837","9167","-7905","3.73","318207","121791","9","5"
411,2015,3,"Mar","test","26","241759","246623","9298","9486","-4864","2.01","353015","140231","9","5"
411,2015,4,"Apr","test","24","241727","224399","10072","9350","17328","7.17","322607","126191","6","6"
411,2015,5,"May","test","23","233581","219358","10156","9537","14223","6.09","313474","125242","9","1"
411,2015,6,"Jun","test","25","254060","240321","10162","9613","13739","5.41","342621","138021","6","6"
411,2015,7,"Jul","test","27","262318","258779","9715","9584","3539","1.35","369263","148295","8","3"
412,2013,1,"Jan","train","12","98786","101505","8232","8459","-2719","2.75","139065","63945","6","1"
412,2013,2,"Feb","train","24","199718","201948","8322","8415","-2230","1.12","277068","126828","13","4"
412,2013,3,"Mar","train","25","232889","223135","9316","8925","9754","4.19","301385","144885","12","4"
412,2013,4,"Apr","train","25","209856","218167","8394","8727","-8311","3.96","296417","139917","17","2"
412,2013,5,"May","train","23","209287","206141","9099","8963","3146","1.50","278131","134151","11","1"
412,2013,6,"Jun","train","25","207119","219323","8285","8773","-12204","5.89","297573","141073","14","1"
412,2013,7,"Jul","train","27","221842","229188","8216","8488","-7346","3.31","313698","144678","8","1"
412,2013,8,"Aug","train","26","216712","226282","8335","8703","-9570","4.42","307662","144902","6","2"
412,2013,9,"Sep","train","25","210425","216574","8417","8663","-6149","2.92","294824","138324","9","3"
412,2013,10,"Oct","train","26","213363","220154","8206","8467","-6791","3.18","301534","138774","13","1"
412,2013,11,"Nov","train","25","238121","233212","9525","9328","4909","2.06","311462","154962","13","1"
412,2013,12,"Dec","train","24","262686","240956","10945","10040","21730","8.27","316076","165836","6","4"
412,2014,1,"Jan","train","25","222883","222616","8915","8905","267","0.12","300866","144366","10","5"
412,2014,2,"Feb","train","24","206060","214133","8586","8922","-8073","3.92","289253","139013","13","2"
412,2014,3,"Mar","train","26","238974","245540","9191","9444","-6566","2.75","326920","164160","10","2"
412,2014,4,"Apr","train","24","236405","220213","9850","9176","16192","6.85","295333","145093","8","2"
412,2014,5,"May","train","25","244106","239476","9764","9579","4630","1.90","317726","161226","13","1"
412,2014,6,"Jun","train","23","221684","212349","9638","9233","9335","4.21","284339","140359","5","2"
412,2015,1,"Jan","test","25","238833","233560","9553","9342","5273","2.21","311810","155310","12","2"
412,2015,2,"Feb","test","24","207991","220105","8666","9171","-12114","5.82","295225","144985","12","3"
412,2015,3,"Mar","test","26","244817","248695","9416","9565","-3878","1.58","330075","167315","10","3"
412,2015,4,"Apr","test","24","230142","226039","9589","9418","4103","1.78","301159","150919","10","3"
412,2015,5,"May","test","23","235420","225798","10236","9817","9622","4.09","297788","153808","11","3"
412,2015,6,"Jun","test","25","244601","236332","9784","9453","8269","3.38","314582","158082","6","3"
412,2015,7,"Jul","test","27","255848","249255","9476","9232","6593","2.58","333765","164745","16","0"
413,2013,1,"Jan","train","12","77202","82510","6434","6876","-5308","6.88","112258","52762","5","1"
413,2013,2,"Feb","train","24","155317","163332","6472","6806","-8015","5.16","222828","103836","12","2"
413,2013,3,"Mar","train","25","184834","172021","7393","6881","12813","6.93","233996","110046","13","1"
413,2013,4,"Apr","train","25","172457","174754","6898","6990","-2297","1.33","236729","112779","17","2"
413,2013,5,"May","train","23","164493","157780","7152","6860","6713","4.08","214797","100763","13","0"
413,2013,6,"Jun","train","25","162832","169660","6513","6786","-6828","4.19","231635","107685","12","1"
413,2013,7,"Jul","train","27","182564","188260","6762","6973","-5696","3.12","255193","121327","8","2"
413,2013,8,"Aug","train","26","164204","171478","6316","6595","-7274","4.43","235932","107024","8","2"
413,2013,9,"Sep","train","25","158833","168912","6353","6756","-10079","6.35","230887","106937","6","4"
413,2013,10,"Oct","train","26","178082","180951","6849","6960","-2869","1.61","245405","116497","13","0"
413,2013,11,"Nov","train","25","181664","176940","7267","7078","4724","2.60","238915","114965","9","1"
413,2013,12,"Dec","train","24","210136","191722","8756","7988","18414","8.76","251218","132226","8","4"
413,2014,1,"Jan","train","25","181289","175720","7252","7029","5569","3.07","237695","113745","8","2"
413,2014,2,"Feb","train","24","170152","168448","7090","7019","1704","1.00","227944","108952","10","0"
413,2014,3,"Mar","train","26","176984","186098","6807","7158","-9114","5.15","250552","121644","9","2"
413,2014,4,"Apr","train","24","176179","171388","7341","7141","4791","2.72","230884","111892","8","1"
413,2014,5,"May","train","25","173740","176504","6950","7060","-2764","1.59","238479","114529","8","1"
413,2014,6,"Jun","train","23","168231","162726","7314","7075","5505","3.27","219743","105709","8","0"
413,2015,1,"Jan","test","25","179781","177346","7191","7094","2435","1.35","239321","115371","10","4"
413,2015,2,"Feb","test","24","165557","170958","6898","7123","-5401","3.26","230454","111462","12","3"
413,2015,3,"Mar","test","26","191846","191180","7379","7353","666","0.35","255634","126726","11","0"
413,2015,4,"Apr","test","24","176747","173768","7364","7240","2979","1.69","233264","114272","11","0"
413,2015,5,"May","test","23","170071","163050","7394","7089","7021","4.13","220067","106033","14","1"
413,2015,6,"Jun","test","25","180366","181351","7215","7254","-985","0.55","243326","119376","6","1"
413,2015,7,"Jul","test","27","195771","195138","7251","7227","633","0.32","262071","128205","8","0"
414,2013,1,"Jan","train","12","64749","69783","5396","5815","-5034","7.77","97179","42387","7","2"
414,2013,2,"Feb","train","24","136833","144253","5701","6011","-7420","5.42","199045","89461","15","3"
414,2013,3,"Mar","train","25","162183","157841","6487","6314","4342","2.68","214916","100766","13","3"
414,2013,4,"Apr","train","25","145826","153322","5833","6133","-7496","5.14","210397","96247","14","3"
414,2013,5,"May","train","23","149568","144174","6503","6268","5394","3.61","196683","91665","15","2"
414,2013,6,"Jun","train","25","152766","155667","6111","6227","-2901","1.90","212742","98592","16","2"
414,2013,7,"Jul","train","27","165681","163743","6136","6065","1938","1.17","225384","102102","9","2"
414,2013,8,"Aug","train","27","162904","162132","6033","6005","772","0.47","223773","100491","13","1"
414,2013,9,"Sep","train","25","141449","150048","5658","6002","-8599","6.08","207123","92973","10","2"
414,2013,10,"Oct","train","26","147890","152718","5688","5874","-4828","3.26","212076","93360","10","1"
414,2013,11,"Nov","train","26","162706","164379","6258","6322","-1673","1.03","223737","105021","16","2"
414,2013,12,"Dec","train","24","194520","175222","8105","7301","19298","9.92","230014","120430","6","4"
414,2014,1,"Jan","train","26","152449","157646","5863","6063","-5197","3.41","217004","98288","12","3"
414,2014,2,"Feb","train","24","150734","150381","6281","6266","353","0.23","205173","95589","12","2"
414,2014,3,"Mar","train","26","168656","171367","6487","6591","-2711","1.61","230725","112009","14","2"
414,2014,4,"Apr","train","24","160776","151813","6699","6326","8963","5.57","206605","97021","7","4"
414,2014,5,"May","train","25","161342","164518","6454","6581","-3176","1.97","221593","107443","11","4"
414,2014,6,"Jun","train","23","150377","148633","6538","6462","1744","1.16","201142","96124","9","1"
414,2014,7,"Jul","train","27","165837","169786","6142","6288","-3949","2.38","231427","108145","13","1"
414,2014,8,"Aug","train","26","151092","163040","5811","6271","-11948","7.91","222398","103682","11","3"
414,2014,9,"Sep","train","26","161330","161979","6205","6230","-649","0.40","221337","102621","13","3"
414,2014,10,"Oct","train","26","155639","159774","5986","6145","-4135","2.66","219132","100416","14","2"
414,2014,11,"Nov","train","25","167797","164252","6712","6570","3545","2.11","221327","107177","14","1"
414,2014,12,"Dec","train","25","210618","187286","8425","7491","23332","11.08","244361","130211","6","3"
414,2015,1,"Jan","test","26","172177","165340","6622","6359","6837","3.97","224698","105982","11","0"
414,2015,2,"Feb","test","24","153983","156513","6416","6521","-2530","1.64","211305","101721","10","1"
414,2015,3,"Mar","test","26","179504","176534","6904","6790","2970","1.65","235892","117176","12","2"
414,2015,4,"Apr","test","24","169636","158360","7068","6598","11276","6.65","213152","103568","8","2"
414,2015,5,"May","test","23","164068","156500","7133","6804","7568","4.61","209009","103991","11","1"
414,2015,6,"Jun","test","25","176063","167813","7043","6713","8250","4.69","224888","110738","7","4"
414,2015,7,"Jul","test","27","184681","177575","6840","6577","7106","3.85","239216","115934","15","0"
415,2013,1,"Jan","train","12","65609","69258","5467","5772","-3649","5.56","99354","39162","8","2"
415,2013,2,"Feb","train","24","132640","140052","5527","5836","-7412","5.59","200244","79860","11","4"
415,2013,3,"Mar","train","25","159545","150325","6382","6013","9220","5.78","213025","87625","16","5"
415,2013,4,"Apr","train","25","138684","149232","5547","5969","-10548","7.61","211932","86532","13","4"
415,2013,5,"May","train","23","145136","141217","6310","6140","3919","2.70","198901","83533","13","2"
415,2013,6,"Jun","train","25","142740","150386","5710","6015","-7646","5.36","213086","87686","12","6"
415,2013,7,"Jul","train","27","165544","162209","6131","6008","3335","2.01","229925","94493","7","3"
415,2013,8,"Aug","train","27","163468","163401","6054","6052","67","0.04","231117","95685","7","2"
415,2013,9,"Sep","train","25","134705","145373","5388","5815","-10668","7.92","208073","82673","12","5"
415,2013,10,"Oct","train","26","145691","152133","5604","5851","-6442","4.42","217341","86925","13","3"
415,2013,11,"Nov","train","25","156019","154839","6241","6194","1180","0.76","217539","92139","11","2"
415,2013,12,"Dec","train","24","188531","167050","7855","6960","21481","11.39","227242","106858","5","7"
415,2014,1,"Jan","train","26","150923","156242","5805","6009","-5319","3.52","221450","91034","12","5"
415,2014,2,"Feb","train","24","143068","145842","5961","6077","-2774","1.94","206034","85650","13","4"
415,2014,3,"Mar","train","26","151469","163248","5826","6279","-11779","7.78","228456","98040","7","8"
415,2014,4,"Apr","train","24","156566","147829","6524","6160","8737","5.58","208021","87637","10","1"
415,2014,5,"May","train","25","160248","160143","6410","6406","105","0.07","222843","97443","10","2"
415,2014,6,"Jun","train","23","149543","144155","6502","6268","5388","3.60","201839","86471","8","1"
415,2014,7,"Jul","train","27","162824","167890","6031","6218","-5066","3.11","235606","100174","14","0"
415,2014,8,"Aug","train","26","163002","163807","6269","6300","-805","0.49","229015","98599","11","1"
415,2014,9,"Sep","train","26","153908","157096","5920","6042","-3188","2.07","222304","91888","14","4"
415,2014,10,"Oct","train","26","157107","158526","6043","6097","-1419","0.90","223734","93318","12","2"
415,2014,11,"Nov","train","24","159520","154462","6647","6436","5058","3.17","214654","94270","12","1"
415,2014,12,"Dec","train","25","197272","179079","7891","7163","18193","9.22","241779","116379","5","8"
415,2015,1,"Jan","test","26","166909","162671","6420","6257","4238","2.54","227879","97463","14","3"
415,2015,2,"Feb","test","24","150562","151626","6273","6318","-1064","0.71","211818","91434","9","3"
415,2015,3,"Mar","test","26","168742","169234","6490","6509","-492","0.29","234442","104026","13","0"
415,2015,4,"Apr","test","24","165161","153741","6882","6406","11420","6.91","213933","93549","7","7"
415,2015,5,"May","test","23","162573","152002","7068","6609","10571","6.50","209686","94318","11","0"
415,2015,6,"Jun","test","26","154045","169294","5925","6511","-15249","9.90","234502","104086","5","11"
415,2015,7,"Jul","test","27","179566","175009","6651","6482","4557","2.54","242725","107293","10","0"
416,2013,1,"Jan","train","12","113387","120553","9449","10046","-7166","6.32","168241","72865","4","3"
416,2013,2,"Feb","train","24","241513","249104","10063","10379","-7591","3.14","344480","153728","12","3"
416,2013,3,"Mar","train","25","272515","263945","10901","10558","8570","3.14","363295","164595","12","4"
416,2013,4,"Apr","train","25","262318","271282","10493","10851","-8964","3.42","370632","171932","11","2"
