"Store","Date","actual_sales","split","ts_forecast","ma_forecast","ensemble_forecast","ts_blend_weight","ma_blend_weight","ensemble_error","abs_error","ape","upper_95","lower_95"
7,"2014-07-11",9687,"train","10879","9267","10089","0.510","0.490","-402","402","4.15","13666","6512"
7,"2014-07-12",6767,"train","7731","6122","6943","0.510","0.490","-176","176","2.60","10520","3366"
7,"2014-07-14",13336,"train","12442","10837","11656","0.510","0.490","1680","1680","12.60","15233","8079"
7,"2014-07-15",11693,"train","11403","9794","10615","0.510","0.490","1078","1078","9.22","14192","7038"
7,"2014-07-16",10249,"train","10002","8399","9217","0.510","0.490","1032","1032","10.07","12794","5640"
7,"2014-07-17",8914,"train","10093","8471","9298","0.510","0.490","-384","384","4.31","12875","5721"
7,"2014-07-18",10461,"train","10893","9267","10096","0.510","0.490","365","365","3.49","13673","6519"
7,"2014-07-19",5975,"train","7745","6122","6950","0.510","0.490","-975","975","16.32","10527","3373"
7,"2014-07-21",10712,"train","12455","10837","11662","0.510","0.490","-950","950","8.87","15239","8085"
7,"2014-07-22",10015,"train","11417","9794","10622","0.510","0.490","-607","607","6.06","14199","7045"
7,"2014-07-23",8880,"train","10016","8399","9224","0.510","0.490","-344","344","3.87","12801","5647"
7,"2014-07-24",8219,"train","10107","8471","9305","0.510","0.490","-1086","1086","13.21","12882","5728"
7,"2014-07-25",9406,"train","10907","9267","10103","0.510","0.490","-697","697","7.41","13680","6526"
7,"2014-07-26",6671,"train","7759","6122","6957","0.510","0.490","-286","286","4.29","10534","3380"
7,"2014-07-28",13561,"train","12469","10837","11669","0.510","0.490","1892","1892","13.95","15246","8092"
7,"2014-07-29",12603,"train","11431","9794","10629","0.510","0.490","1974","1974","15.66","14206","7052"
7,"2014-07-30",13568,"train","10030","8399","9231","0.510","0.490","4337","4337","31.96","12808","5654"
7,"2014-07-31",13183,"train","10121","8471","9313","0.510","0.490","3870","3870","29.36","12890","5736"
7,"2014-08-01",11885,"train","10729","9267","10013","0.510","0.490","1872","1872","15.75","13590","6436"
7,"2014-08-02",7956,"train","7582","6122","6867","0.510","0.490","1089","1089","13.69","10444","3290"
7,"2014-08-04",15399,"train","12292","10837","11579","0.510","0.490","3820","3820","24.81","15156","8002"
7,"2014-08-05",13813,"train","11253","9794","10538","0.510","0.490","3275","3275","23.71","14115","6961"
7,"2014-08-06",9952,"train","9853","8399","9141","0.510","0.490","811","811","8.15","12718","5564"
7,"2014-08-07",11960,"train","9944","8471","9222","0.510","0.490","2738","2738","22.89","12799","5645"
7,"2014-08-08",10040,"train","10743","9267","10020","0.510","0.490","20","20","0.20","13597","6443"
7,"2014-08-09",7815,"train","7596","6122","6874","0.510","0.490","941","941","12.04","10451","3297"
7,"2014-08-11",10864,"train","12306","10837","11586","0.510","0.490","-722","722","6.65","15163","8009"
7,"2014-08-12",11089,"train","11267","9794","10545","0.510","0.490","544","544","4.91","14122","6968"
7,"2014-08-13",9134,"train","9867","8399","9148","0.510","0.490","-14","14","0.15","12725","5571"
7,"2014-08-14",9091,"train","9958","8471","9229","0.510","0.490","-138","138","1.52","12806","5652"
7,"2014-08-15",10659,"train","10757","9267","10027","0.510","0.490","632","632","5.93","13604","6450"
7,"2014-08-16",6991,"train","7609","6122","6880","0.510","0.490","111","111","1.59","10457","3303"
7,"2014-08-18",13814,"train","12320","10837","11593","0.510","0.490","2221","2221","16.08","15170","8016"
7,"2014-08-19",12348,"train","11281","9794","10552","0.510","0.490","1796","1796","14.54","14129","6975"
7,"2014-08-20",10262,"train","9880","8399","9154","0.510","0.490","1108","1108","10.80","12731","5577"
7,"2014-08-21",10789,"train","9972","8471","9237","0.510","0.490","1552","1552","14.39","12814","5660"
7,"2014-08-22",11115,"train","10771","9267","10034","0.510","0.490","1081","1081","9.73","13611","6457"
7,"2014-08-23",6881,"train","7623","6122","6888","0.510","0.490","-7","7","0.10","10465","3311"
7,"2014-08-25",11405,"train","12334","10837","11600","0.510","0.490","-195","195","1.71","15177","8023"
7,"2014-08-26",10029,"train","11295","9794","10560","0.510","0.490","-531","531","5.29","14137","6983"
7,"2014-08-27",8038,"train","9894","8399","9161","0.510","0.490","-1123","1123","13.97","12738","5584"
7,"2014-08-28",8414,"train","9985","8471","9243","0.510","0.490","-829","829","9.85","12820","5666"
7,"2014-08-29",10951,"train","10785","9267","10041","0.510","0.490","910","910","8.31","13618","6464"
7,"2014-08-30",7271,"train","7637","6122","6895","0.510","0.490","376","376","5.17","10472","3318"
7,"2014-09-01",15349,"train","10826","10837","10831","0.510","0.490","4518","4518","29.44","14408","7254"
7,"2014-09-02",12542,"train","9788","9794","9791","0.510","0.490","2751","2751","21.93","13368","6214"
7,"2014-09-03",10774,"train","8387","8399","8393","0.510","0.490","2381","2381","22.10","11970","4816"
7,"2014-09-04",9839,"train","8478","8471","8475","0.510","0.490","1364","1364","13.86","12052","4898"
7,"2014-09-05",10543,"train","9278","9267","9273","0.510","0.490","1270","1270","12.05","12850","5696"
7,"2014-09-06",6500,"train","6130","6122","6126","0.510","0.490","374","374","5.75","9703","2549"
7,"2014-09-08",9155,"train","10840","10837","10839","0.510","0.490","-1684","1684","18.39","14416","7262"
7,"2014-09-09",8109,"train","9802","9794","9798","0.510","0.490","-1689","1689","20.83","13375","6221"
7,"2014-09-10",7551,"train","8401","8399","8400","0.510","0.490","-849","849","11.24","11977","4823"
7,"2014-09-11",7518,"train","8492","8471","8482","0.510","0.490","-964","964","12.82","12059","4905"
7,"2014-09-12",7968,"train","9291","9267","9279","0.510","0.490","-1311","1311","16.45","12856","5702"
7,"2014-09-13",5890,"train","6144","6122","6133","0.510","0.490","-243","243","4.13","9710","2556"
7,"2014-09-15",11534,"train","10854","10837","10846","0.510","0.490","688","688","5.96","14423","7269"
7,"2014-09-16",11201,"train","9815","9794","9805","0.510","0.490","1396","1396","12.46","13382","6228"
7,"2014-09-17",8614,"train","8415","8399","8407","0.510","0.490","207","207","2.40","11984","4830"
7,"2014-09-18",8645,"train","8506","8471","8489","0.510","0.490","156","156","1.80","12066","4912"
7,"2014-09-19",9661,"train","9305","9267","9286","0.510","0.490","375","375","3.88","12863","5709"
7,"2014-09-20",5582,"train","6158","6122","6140","0.510","0.490","-558","558","10.00","9717","2563"
7,"2014-09-22",6562,"train","10868","10837","10853","0.510","0.490","-4291","4291","65.39","14430","7276"
7,"2014-09-23",7698,"train","9829","9794","9812","0.510","0.490","-2114","2114","27.46","13389","6235"
7,"2014-09-24",6814,"train","8429","8399","8414","0.510","0.490","-1600","1600","23.48","11991","4837"
7,"2014-09-25",6444,"train","8520","8471","8496","0.510","0.490","-2052","2052","31.84","12073","4919"
7,"2014-09-26",6956,"train","9319","9267","9294","0.510","0.490","-2338","2338","33.61","12871","5717"
7,"2014-09-27",5945,"train","6171","6122","6147","0.510","0.490","-202","202","3.40","9724","2570"
7,"2014-09-29",11224,"train","10882","10837","10860","0.510","0.490","364","364","3.24","14437","7283"
7,"2014-09-30",12636,"train","9843","9794","9819","0.510","0.490","2817","2817","22.29","13396","6242"
7,"2014-10-01",9547,"train","7806","8399","8097","0.510","0.490","1450","1450","15.19","11674","4520"
7,"2014-10-02",10196,"train","7898","8471","8179","0.510","0.490","2017","2017","19.78","11756","4602"
7,"2014-10-03",3335,"train","8697","9267","8976","0.510","0.490","-5641","5641","169.15","12553","5399"
7,"2014-10-04",7678,"train","5549","6122","5830","0.510","0.490","1848","1848","24.07","9407","2253"
7,"2014-10-06",12601,"train","10260","10837","10543","0.510","0.490","2058","2058","16.33","14120","6966"
7,"2014-10-07",10890,"train","9221","9794","9502","0.510","0.490","1388","1388","12.75","13079","5925"
7,"2014-10-08",9482,"train","7820","8399","8104","0.510","0.490","1378","1378","14.53","11681","4527"
7,"2014-10-09",9132,"train","7911","8471","8185","0.510","0.490","947","947","10.37","11762","4608"
7,"2014-10-10",10191,"train","8711","9267","8983","0.510","0.490","1208","1208","11.85","12560","5406"
7,"2014-10-11",5585,"train","5563","6122","5837","0.510","0.490","-252","252","4.51","9414","2260"
7,"2014-10-13",7752,"train","10273","10837","10549","0.510","0.490","-2797","2797","36.08","14126","6972"
7,"2014-10-14",6897,"train","9235","9794","9509","0.510","0.490","-2612","2612","37.87","13086","5932"
7,"2014-10-15",6913,"train","7834","8399","8111","0.510","0.490","-1198","1198","17.33","11688","4534"
7,"2014-10-16",6394,"train","7925","8471","8193","0.510","0.490","-1799","1799","28.14","11770","4616"
7,"2014-10-17",7895,"train","8725","9267","8991","0.510","0.490","-1096","1096","13.88","12568","5414"
7,"2014-10-18",5810,"train","5577","6122","5844","0.510","0.490","-34","34","0.59","9421","2267"
7,"2014-10-20",10681,"train","10287","10837","10557","0.510","0.490","124","124","1.16","14134","6980"
7,"2014-10-21",8801,"train","9249","9794","9516","0.510","0.490","-715","715","8.12","13093","5939"
7,"2014-10-22",7589,"train","7848","8399","8118","0.510","0.490","-529","529","6.97","11695","4541"
7,"2014-10-23",7376,"train","7939","8471","8200","0.510","0.490","-824","824","11.17","11777","4623"
7,"2014-10-24",8601,"train","8738","9267","8997","0.510","0.490","-396","396","4.60","12574","5420"
7,"2014-10-25",5106,"train","5591","6122","5851","0.510","0.490","-745","745","14.59","9428","2274"
7,"2014-10-27",7226,"train","10301","10837","10564","0.510","0.490","-3338","3338","46.19","14141","6987"
7,"2014-10-28",7681,"train","9262","9794","9523","0.510","0.490","-1842","1842","23.98","13100","5946"
7,"2014-10-29",6747,"train","7862","8399","8125","0.510","0.490","-1378","1378","20.42","11702","4548"
7,"2014-10-30",8530,"train","7953","8471","8207","0.510","0.490","323","323","3.79","11784","4630"
7,"2014-10-31",10213,"train","8752","9267","9004","0.510","0.490","1209","1209","11.84","12581","5427"
7,"2014-11-01",6093,"train","6423","6122","6276","0.510","0.490","-183","183","3.00","9853","2699"
7,"2014-11-03",12623,"train","11133","10837","10988","0.510","0.490","1635","1635","12.95","14565","7411"
7,"2014-11-04",11121,"train","10094","9794","9947","0.510","0.490","1174","1174","10.56","13524","6370"
7,"2014-11-05",8842,"train","8694","8399","8549","0.510","0.490","293","293","3.31","12126","4972"
7,"2014-11-06",9743,"train","8785","8471","8631","0.510","0.490","1112","1112","11.41","12208","5054"
7,"2014-11-07",10087,"train","9584","9267","9429","0.510","0.490","658","658","6.52","13006","5852"
7,"2014-11-08",6506,"train","6436","6122","6282","0.510","0.490","224","224","3.44","9859","2705"
7,"2014-11-10",10223,"train","11147","10837","10995","0.510","0.490","-772","772","7.55","14572","7418"
7,"2014-11-11",9776,"train","10108","9794","9954","0.510","0.490","-178","178","1.82","13531","6377"
7,"2014-11-12",8169,"train","8707","8399","8556","0.510","0.490","-387","387","4.74","12133","4979"
7,"2014-11-13",7935,"train","8799","8471","8638","0.510","0.490","-703","703","8.86","12215","5061"
7,"2014-11-14",9936,"train","9598","9267","9436","0.510","0.490","500","500","5.03","13013","5859"
7,"2014-11-15",6225,"train","6450","6122","6289","0.510","0.490","-64","64","1.03","9866","2712"
7,"2014-11-17",8561,"train","11161","10837","11002","0.510","0.490","-2441","2441","28.51","14579","7425"
7,"2014-11-18",8339,"train","10122","9794","9961","0.510","0.490","-1622","1622","19.45","13538","6384"
7,"2014-11-19",7300,"train","8721","8399","8563","0.510","0.490","-1263","1263","17.30","12140","4986"
7,"2014-11-20",7272,"train","8812","8471","8645","0.510","0.490","-1373","1373","18.88","12222","5068"
7,"2014-11-21",7806,"train","9612","9267","9443","0.510","0.490","-1637","1637","20.97","13020","5866"
7,"2014-11-22",6059,"train","6464","6122","6296","0.510","0.490","-237","237","3.91","9873","2719"
7,"2014-11-24",11482,"train","11174","10837","11009","0.510","0.490","473","473","4.12","14586","7432"
7,"2014-11-25",11391,"train","10136","9794","9968","0.510","0.490","1423","1423","12.49","13545","6391"
7,"2014-11-26",10756,"train","8735","8399","8570","0.510","0.490","2186","2186","20.32","12147","4993"
7,"2014-11-27",10409,"train","8826","8471","8652","0.510","0.490","1757","1757","16.88","12229","5075"
7,"2014-11-28",13668,"train","9626","9267","9450","0.510","0.490","4218","4218","30.86","13027","5873"
7,"2014-11-29",8884,"train","6478","6122","6304","0.510","0.490","2580","2580","29.04","9881","2727"
7,"2014-12-01",14130,"train","12903","10837","11891","0.510","0.490","2239","2239","15.85","15468","8314"
7,"2014-12-02",13115,"train","11865","9794","10850","0.510","0.490","2265","2265","17.27","14427","7273"
7,"2014-12-03",10229,"train","10464","8399","9452","0.510","0.490","777","777","7.60","13029","5875"
7,"2014-12-04",11994,"train","10555","8471","9534","0.510","0.490","2460","2460","20.51","13111","5957"
7,"2014-12-05",15268,"train","11354","9267","10331","0.510","0.490","4937","4937","32.34","13908","6754"
7,"2014-12-06",7000,"train","8207","6122","7185","0.510","0.490","-185","185","2.64","10762","3608"
7,"2014-12-08",9558,"train","12917","10837","11898","0.510","0.490","-2340","2340","24.48","15475","8321"
7,"2014-12-09",8891,"train","11878","9794","10857","0.510","0.490","-1966","1966","22.11","14434","7280"
7,"2014-12-10",7521,"train","10478","8399","9459","0.510","0.490","-1938","1938","25.77","13036","5882"
7,"2014-12-11",7826,"train","10569","8471","9541","0.510","0.490","-1715","1715","21.91","13118","5964"
7,"2014-12-12",8593,"train","11368","9267","10339","0.510","0.490","-1746","1746","20.32","13916","6762"
7,"2014-12-13",7776,"train","8221","6122","7192","0.510","0.490","584","584","7.51","10769","3615"
7,"2014-12-15",16763,"train","12931","10837","11905","0.510","0.490","4858","4858","28.98","15482","8328"
7,"2014-12-16",14580,"train","11892","9794","10864","0.510","0.490","3716","3716","25.49","14441","7287"
7,"2014-12-17",11707,"train","10492","8399","9466","0.510","0.490","2241","2241","19.14","13043","5889"
7,"2014-12-18",12483,"train","10583","8471","9548","0.510","0.490","2935","2935","23.51","13125","5971"
7,"2014-12-19",11603,"train","11382","9267","10346","0.510","0.490","1257","1257","10.83","13923","6769"
7,"2014-12-20",7921,"train","8234","6122","7199","0.510","0.490","722","722","9.12","10776","3622"
7,"2014-12-22",12528,"train","12945","10837","11912","0.510","0.490","616","616","4.92","15489","8335"
7,"2014-12-23",14590,"train","11906","9794","10871","0.510","0.490","3719","3719","25.49","14448","7294"
7,"2014-12-24",5458,"train","10505","8399","9473","0.510","0.490","-4015","4015","73.56","13050","5896"
7,"2014-12-27",8882,"train","8244","6122","7204","0.510","0.490","1678","1678","18.89","10781","3627"
7,"2014-12-29",11145,"train","12954","10837","11917","0.510","0.490","-772","772","6.93","15494","8340"
7,"2014-12-30",10690,"train","11915","9794","10876","0.510","0.490","-186","186","1.74","14453","7299"
7,"2014-12-31",5219,"train","10515","8399","9478","0.510","0.490","-4259","4259","81.61","13055","5901"
7,"2015-01-02",9434,"test","8860","9267","9059","0.510","0.490","375","375","3.97","12636","5482"
7,"2015-01-03",4960,"test","5712","6122","5913","0.510","0.490","-953","953","19.21","9490","2336"
7,"2015-01-05",13086,"test","10422","10837","10625","0.510","0.490","2461","2461","18.81","14202","7048"
7,"2015-01-06",11736,"test","9384","9794","9585","0.510","0.490","2151","2151","18.33","13162","6008"
7,"2015-01-07",9377,"test","7983","8399","8187","0.510","0.490","1190","1190","12.69","11764","4610"
7,"2015-01-08",7352,"test","8074","8471","8269","0.510","0.490","-917","917","12.47","11846","4692"
7,"2015-01-09",7623,"test","8874","9267","9067","0.510","0.490","-1444","1444","18.94","12644","5490"
7,"2015-01-10",4761,"test","5726","6122","5920","0.510","0.490","-1159","1159","24.34","9497","2343"
7,"2015-01-12",11019,"test","10436","10837","10632","0.510","0.490","387","387","3.51","14209","7055"
7,"2015-01-13",9066,"test","9398","9794","9592","0.510","0.490","-526","526","5.80","13169","6015"
7,"2015-01-14",9051,"test","7997","8399","8194","0.510","0.490","857","857","9.47","11771","4617"
7,"2015-01-15",7721,"test","8088","8471","8276","0.510","0.490","-555","555","7.19","11853","4699"
7,"2015-01-16",9627,"test","8888","9267","9074","0.510","0.490","553","553","5.74","12651","5497"
7,"2015-01-17",5307,"test","5740","6122","5927","0.510","0.490","-620","620","11.68","9504","2350"
7,"2015-01-19",7072,"test","10450","10837","10640","0.510","0.490","-3568","3568","50.45","14217","7063"
